Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,AvgH,AvgD,AvgA,HF,AF,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,FTR,Avg>2.5,Avg<2.5,SHG,SAG
SP1,2023-02-11,Almeria,Betis,2.0,3.0,1.0,2.0,A,2.91,3.35,2.48,12.0,10.0,16.0,12.0,9.0,7.0,8.0,2.0,2.0,3.0,0.0,0.0,A,2.03,1.78,1.0,1.0
E0,2023-02-11,Arsenal,Brentford,1.0,1.0,0.0,0.0,D,1.45,4.72,7.52,9.0,9.0,23.0,9.0,7.0,2.0,7.0,4.0,0.0,2.0,0.0,0.0,D,1.73,2.14,1.0,1.0
E2,2023-02-11,Barnsley,Cambridge,2.0,0.0,1.0,0.0,H,1.51,4.18,6.19,16.0,11.0,7.0,9.0,4.0,3.0,3.0,5.0,1.0,4.0,1.0,0.0,H,1.85,1.93,1.0,0.0
E3,2023-02-11,Barrow,Newport County,0.0,1.0,0.0,0.0,D,2.35,3.09,3.13,14.0,14.0,7.0,13.0,3.0,6.0,7.0,5.0,1.0,3.0,1.0,0.0,A,2.31,1.58,0.0,1.0
D1,2023-02-11,Bayern Munich,Bochum,3.0,0.0,1.0,0.0,H,1.13,9.68,17.97,10.0,12.0,25.0,7.0,12.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,H,1.26,3.87,2.0,0.0
E1,2023-02-11,Blackpool,Rotherham,0.0,0.0,0.0,0.0,D,2.18,3.38,3.31,7.0,13.0,10.0,10.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,D,1.99,1.82,0.0,0.0
E0,2023-02-11,Bournemouth,Newcastle,1.0,1.0,1.0,1.0,D,6.39,4.06,1.57,8.0,10.0,11.0,15.0,5.0,7.0,4.0,6.0,2.0,3.0,0.0,0.0,D,2.02,1.83,0.0,0.0
E1,2023-02-11,Bristol City,Norwich,1.0,0.0,1.0,0.0,H,2.85,3.44,2.41,14.0,7.0,7.0,15.0,2.0,1.0,8.0,8.0,1.0,3.0,0.0,0.0,H,1.9,1.9,0.0,0.0
E1,2023-02-11,Burnley,Preston,3.0,0.0,1.0,0.0,H,1.53,4.02,6.55,10.0,15.0,13.0,5.0,6.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,H,2.08,1.74,2.0,0.0
E2,2023-02-11,Burton,Exeter,1.0,0.0,0.0,0.0,D,2.53,3.41,2.65,8.0,12.0,9.0,16.0,2.0,3.0,3.0,10.0,1.0,1.0,0.0,0.0,H,1.87,1.9,1.0,0.0
E1,2023-02-11,Cardiff,Middlesbrough,1.0,3.0,1.0,2.0,A,3.44,3.39,2.13,9.0,13.0,15.0,11.0,4.0,3.0,7.0,4.0,0.0,2.0,0.0,0.0,A,2.12,1.72,0.0,1.0
B1,2023-02-11,Charleroi,Seraing,3.0,0.0,1.0,0.0,H,1.52,4.21,6.16,8.0,13.0,11.0,2.0,4.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,H,1.83,1.97,2.0,0.0
E2,2023-02-11,Charlton,Fleetwood Town,1.0,2.0,1.0,1.0,D,1.92,3.61,3.78,10.0,15.0,12.0,12.0,3.0,6.0,2.0,3.0,2.0,5.0,1.0,0.0,A,1.82,1.95,0.0,1.0
E2,2023-02-11,Cheltenham,Accrington,0.0,0.0,0.0,0.0,D,2.06,3.33,3.61,15.0,14.0,14.0,9.0,5.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,D,2.13,1.69,0.0,0.0
F1,2023-02-11,Clermont,Marseille,0.0,2.0,0.0,1.0,A,5.2,3.8,1.69,15.0,16.0,9.0,17.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,0.0,A,1.98,1.85,0.0,1.0
E1,2023-02-11,Coventry,Luton,1.0,1.0,1.0,1.0,D,2.24,3.37,3.21,16.0,16.0,12.0,8.0,3.0,6.0,5.0,5.0,1.0,4.0,1.0,0.0,D,2.1,1.73,0.0,0.0
E3,2023-02-11,Crawley Town,Crewe,2.0,2.0,1.0,0.0,H,2.22,3.26,3.22,16.0,14.0,11.0,6.0,2.0,4.0,7.0,3.0,2.0,2.0,0.0,1.0,D,2.01,1.76,1.0,2.0
E0,2023-02-11,Crystal Palace,Brighton,1.0,1.0,0.0,0.0,D,3.81,3.51,2.04,10.0,11.0,6.0,17.0,1.0,7.0,1.0,6.0,4.0,1.0,0.0,0.0,D,2.05,1.79,1.0,1.0
I1,2023-02-11,Empoli,Spezia,2.0,2.0,0.0,2.0,A,2.05,3.44,3.77,10.0,13.0,25.0,9.0,8.0,3.0,7.0,3.0,1.0,5.0,1.0,1.0,D,2.05,1.79,2.0,0.0
N1,2023-02-11,FC Emmen,For Sittard,0.0,1.0,0.0,0.0,D,2.17,3.39,3.34,7.0,7.0,10.0,14.0,2.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,A,2.05,1.77,0.0,1.0
D1,2023-02-11,Freiburg,Stuttgart,2.0,1.0,0.0,1.0,A,1.84,3.72,4.3,13.0,10.0,9.0,14.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,H,1.93,1.91,2.0,0.0
E0,2023-02-11,Fulham,Nott'm Forest,2.0,0.0,1.0,0.0,H,1.93,3.56,4.22,9.0,11.0,16.0,10.0,3.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,H,2.06,1.78,1.0,0.0
E3,2023-02-11,Grimsby,Colchester,0.0,1.0,0.0,1.0,A,2.05,3.33,3.58,10.0,12.0,11.0,7.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,A,2.08,1.71,0.0,0.0
E3,2023-02-11,Harrogate,Stockport,1.0,3.0,0.0,2.0,A,4.42,3.67,1.75,12.0,10.0,4.0,18.0,0.0,9.0,5.0,6.0,1.0,2.0,0.0,0.0,A,1.92,1.84,1.0,1.0
E3,2023-02-11,Hartlepool,Sutton,2.0,2.0,2.0,2.0,D,3.57,3.29,2.07,11.0,15.0,13.0,18.0,6.0,7.0,3.0,7.0,2.0,2.0,0.0,1.0,D,2.1,1.69,0.0,0.0
D1,2023-02-11,Hoffenheim,Leverkusen,1.0,3.0,0.0,1.0,A,2.94,3.68,2.32,15.0,9.0,11.0,12.0,6.0,5.0,5.0,8.0,3.0,1.0,0.0,0.0,A,1.66,2.25,1.0,2.0
E2,2023-02-11,Ipswich,Sheffield Weds,2.0,2.0,1.0,2.0,A,2.15,3.33,3.32,12.0,14.0,12.0,8.0,6.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,D,2.05,1.75,1.0,0.0
I1,2023-02-11,Lazio,Atalanta,0.0,2.0,0.0,1.0,A,2.4,3.43,2.98,12.0,14.0,13.0,23.0,5.0,10.0,5.0,7.0,1.0,2.0,0.0,0.0,A,1.86,1.98,0.0,1.0
I1,2023-02-11,Lecce,Roma,1.0,1.0,1.0,1.0,D,4.24,3.27,1.98,24.0,8.0,8.0,12.0,3.0,5.0,3.0,7.0,4.0,1.0,0.0,0.0,D,2.44,1.57,0.0,0.0
E0,2023-02-11,Leicester,Tottenham,4.0,1.0,3.0,1.0,H,3.39,3.64,2.13,14.0,9.0,15.0,11.0,7.0,4.0,1.0,5.0,5.0,2.0,0.0,0.0,H,1.75,2.11,1.0,0.0
E2,2023-02-11,Lincoln,Bristol Rvs,1.0,0.0,1.0,0.0,H,2.26,3.31,3.11,12.0,13.0,20.0,11.0,9.0,4.0,5.0,4.0,0.0,3.0,0.0,1.0,H,1.99,1.79,0.0,0.0
D1,2023-02-11,Mainz,Augsburg,3.0,1.0,2.0,1.0,H,1.83,3.84,4.24,12.0,6.0,13.0,11.0,7.0,3.0,4.0,12.0,1.0,1.0,0.0,0.0,H,1.77,2.08,1.0,0.0
E3,2023-02-11,Mansfield,Gillingham,2.0,0.0,2.0,0.0,H,1.81,3.43,4.49,12.0,11.0,17.0,8.0,6.0,3.0,5.0,5.0,2.0,3.0,0.0,0.0,H,2.26,1.61,0.0,0.0
E2,2023-02-11,Milton Keynes Dons,Oxford,1.0,1.0,1.0,0.0,H,2.55,3.28,2.71,6.0,10.0,9.0,15.0,3.0,5.0,1.0,6.0,1.0,2.0,0.0,0.0,D,2.05,1.74,0.0,1.0
F1,2023-02-11,Monaco,Paris SG,3.0,1.0,3.0,1.0,H,2.61,3.56,2.62,9.0,11.0,19.0,7.0,9.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,H,1.68,2.23,0.0,0.0
E2,2023-02-11,Morecambe,Forest Green,1.0,1.0,0.0,0.0,D,2.46,3.31,2.79,10.0,12.0,6.0,9.0,4.0,4.0,4.0,7.0,0.0,2.0,0.0,0.0,D,1.99,1.79,1.0,1.0
N1,2023-02-11,Nijmegen,Cambuur,0.0,0.0,0.0,0.0,D,1.71,3.77,4.83,14.0,15.0,16.0,13.0,6.0,4.0,14.0,4.0,2.0,4.0,0.0,0.0,D,1.96,1.85,0.0,0.0
N1,2023-02-11,PSV Eindhoven,Groningen,6.0,0.0,1.0,0.0,H,1.15,7.72,17.07,7.0,6.0,34.0,3.0,13.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,H,1.44,2.75,5.0,0.0
E2,2023-02-11,Peterboro,Bolton,0.0,5.0,0.0,2.0,A,2.2,3.37,3.17,13.0,16.0,16.0,14.0,6.0,7.0,8.0,3.0,3.0,3.0,0.0,0.0,A,1.94,1.84,0.0,3.0
E2,2023-02-11,Plymouth,Portsmouth,3.0,1.0,1.0,0.0,H,2.06,3.48,3.43,15.0,9.0,20.0,23.0,9.0,4.0,4.0,7.0,2.0,2.0,0.0,0.0,H,1.86,1.91,2.0,1.0
E1,2023-02-11,QPR,Millwall,1.0,2.0,0.0,1.0,A,2.65,3.17,2.76,8.0,12.0,10.0,11.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,A,2.22,1.66,1.0,1.0
D1,2023-02-11,RB Leipzig,Union Berlin,1.0,2.0,1.0,0.0,H,1.74,3.71,5.12,15.0,13.0,9.0,6.0,1.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,A,2.12,1.75,0.0,2.0
E3,2023-02-11,Rochdale,Northampton,1.0,1.0,0.0,0.0,D,3.63,3.29,2.05,15.0,14.0,11.0,12.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,D,2.19,1.64,1.0,1.0
SP1,2023-02-11,Sevilla,Mallorca,2.0,0.0,2.0,0.0,H,1.97,3.15,4.57,9.0,14.0,15.0,6.0,6.0,0.0,8.0,2.0,5.0,2.0,0.0,0.0,H,2.78,1.45,0.0,0.0
E1,2023-02-11,Sheffield United,Swansea,3.0,0.0,2.0,0.0,H,1.87,3.53,4.24,13.0,11.0,18.0,12.0,9.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,H,1.93,1.87,1.0,0.0
E2,2023-02-11,Shrewsbury,Port Vale,3.0,2.0,3.0,1.0,H,2.4,3.09,3.09,12.0,16.0,10.0,17.0,6.0,6.0,7.0,2.0,3.0,4.0,0.0,0.0,H,2.34,1.57,0.0,1.0
E0,2023-02-11,Southampton,Wolves,1.0,2.0,1.0,0.0,H,3.03,3.18,2.54,12.0,14.0,17.0,11.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,A,2.29,1.64,0.0,2.0
E3,2023-02-11,Stevenage,Bradford,2.0,3.0,1.0,0.0,H,1.78,3.53,4.52,15.0,14.0,15.0,6.0,5.0,3.0,7.0,3.0,1.0,5.0,0.0,0.0,A,2.06,1.72,1.0,3.0
E1,2023-02-11,Stoke,Hull,0.0,0.0,0.0,0.0,D,2.05,3.34,3.72,14.0,9.0,5.0,9.0,2.0,3.0,7.0,2.0,0.0,2.0,0.0,0.0,D,2.22,1.66,0.0,0.0
E1,2023-02-11,Sunderland,Reading,1.0,0.0,0.0,0.0,D,1.87,3.49,4.23,7.0,9.0,13.0,9.0,5.0,1.0,4.0,8.0,0.0,2.0,0.0,0.0,H,2.06,1.76,1.0,0.0
E3,2023-02-11,Swindon,Doncaster,0.0,2.0,0.0,0.0,D,1.98,3.46,3.67,5.0,13.0,9.0,10.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,A,1.9,1.86,0.0,2.0
E3,2023-02-11,Tranmere,Salford,1.0,0.0,1.0,0.0,H,2.06,3.24,3.67,9.0,9.0,12.0,11.0,6.0,2.0,7.0,5.0,2.0,2.0,0.0,0.0,H,2.21,1.63,0.0,0.0
SP1,2023-02-11,Valencia,Ath Bilbao,1.0,2.0,1.0,1.0,D,3.01,3.25,2.48,11.0,17.0,18.0,11.0,8.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,A,2.25,1.66,0.0,1.0
E3,2023-02-11,Walsall,Leyton Orient,1.0,1.0,1.0,0.0,H,2.53,2.97,2.96,8.0,4.0,8.0,16.0,2.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,D,2.49,1.5,0.0,1.0
E1,2023-02-11,Watford,Blackburn,1.0,1.0,0.0,1.0,A,1.92,3.47,4.07,13.0,18.0,15.0,7.0,6.0,4.0,6.0,2.0,2.0,4.0,0.0,0.0,D,2.14,1.7,1.0,0.0
D1,2023-02-11,Werder Bremen,Dortmund,0.0,2.0,0.0,0.0,D,3.98,4.2,1.81,7.0,7.0,8.0,17.0,3.0,9.0,3.0,7.0,1.0,0.0,0.0,0.0,A,1.48,2.57,0.0,2.0
E0,2023-02-11,West Ham,Chelsea,1.0,1.0,1.0,1.0,D,3.4,3.29,2.27,9.0,11.0,10.0,12.0,2.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,D,2.24,1.67,0.0,0.0
B1,2023-02-11,Westerlo,Gent,3.0,3.0,2.0,2.0,D,2.89,3.34,2.41,7.0,6.0,8.0,16.0,5.0,9.0,3.0,6.0,1.0,1.0,0.0,0.0,D,1.99,1.8,1.0,1.0
E1,2023-02-11,Wigan,Huddersfield,1.0,0.0,0.0,0.0,D,2.26,3.18,3.34,12.0,10.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,H,2.39,1.57,1.0,0.0
E2,2023-02-11,Wycombe,Derby,3.0,2.0,1.0,0.0,H,3.33,3.43,2.11,12.0,11.0,14.0,13.0,7.0,6.0,5.0,6.0,3.0,2.0,0.0,0.0,H,1.95,1.83,2.0,2.0
N1,2023-02-12,Ajax,Waalwijk,3.0,1.0,0.0,1.0,A,1.14,8.26,17.12,11.0,11.0,17.0,6.0,5.0,3.0,10.0,2.0,2.0,2.0,0.0,0.0,H,1.32,3.32,3.0,0.0
B1,2023-02-12,Anderlecht,St Truiden,3.0,1.0,0.0,0.0,D,1.86,3.51,4.22,3.0,11.0,24.0,3.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,H,2.08,1.73,3.0,1.0
F1,2023-02-12,Angers,Auxerre,1.0,1.0,1.0,1.0,D,2.27,3.4,3.19,10.0,9.0,10.0,15.0,5.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,D,2.08,1.77,0.0,0.0
I1,2023-02-12,Bologna,Monza,0.0,1.0,0.0,1.0,A,2.23,3.31,3.39,15.0,18.0,12.0,5.0,3.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,A,2.13,1.73,0.0,0.0
SP1,2023-02-12,Celta,Ath Madrid,0.0,1.0,0.0,0.0,D,3.58,3.21,2.2,10.0,13.0,14.0,10.0,3.0,2.0,7.0,5.0,2.0,2.0,0.0,1.0,A,2.4,1.58,0.0,1.0
D1,2023-02-12,FC Koln,Ein Frankfurt,3.0,0.0,0.0,0.0,D,2.7,3.56,2.55,15.0,11.0,9.0,7.0,4.0,1.0,3.0,9.0,3.0,2.0,0.0,0.0,H,1.74,2.13,3.0,0.0
B1,2023-02-12,Genk,Antwerp,0.0,1.0,0.0,0.0,D,1.99,3.6,3.57,17.0,14.0,16.0,8.0,3.0,3.0,9.0,3.0,2.0,3.0,0.0,0.0,A,1.76,2.05,0.0,1.0
SP1,2023-02-12,Getafe,Vallecano,1.0,1.0,0.0,1.0,A,2.87,2.83,2.92,21.0,19.0,13.0,19.0,4.0,4.0,5.0,6.0,4.0,4.0,1.0,0.0,D,3.05,1.39,1.0,0.0
N1,2023-02-12,Heerenveen,Feyenoord,1.0,2.0,0.0,2.0,A,4.79,3.87,1.7,9.0,12.0,13.0,13.0,4.0,3.0,5.0,7.0,1.0,1.0,0.0,0.0,A,1.81,2.0,1.0,0.0
D1,2023-02-12,Hertha,M'gladbach,4.0,1.0,1.0,1.0,D,2.82,3.59,2.44,12.0,11.0,17.0,7.0,7.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,H,1.76,2.09,3.0,0.0
I1,2023-02-12,Juventus,Fiorentina,1.0,0.0,1.0,0.0,H,1.85,3.6,4.39,11.0,17.0,7.0,11.0,3.0,2.0,5.0,6.0,5.0,2.0,0.0,0.0,H,2.05,1.79,0.0,0.0
E0,2023-02-12,Leeds,Man United,0.0,2.0,0.0,0.0,D,3.86,3.85,1.92,10.0,13.0,16.0,11.0,6.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,A,1.65,2.27,0.0,2.0
F1,2023-02-12,Lille,Strasbourg,2.0,0.0,2.0,0.0,H,1.48,4.44,6.91,13.0,13.0,14.0,5.0,10.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,H,1.78,2.06,0.0,0.0
F1,2023-02-12,Lyon,Lens,2.0,1.0,1.0,1.0,D,2.38,3.46,2.94,15.0,11.0,11.0,14.0,5.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,H,1.91,1.92,1.0,0.0
E0,2023-02-12,Man City,Aston Villa,3.0,1.0,3.0,0.0,H,1.25,6.59,11.89,13.0,14.0,17.0,6.0,9.0,2.0,8.0,4.0,1.0,2.0,0.0,0.0,H,1.49,2.62,0.0,1.0
F1,2023-02-12,Montpellier,Brest,3.0,0.0,2.0,0.0,H,2.37,3.36,3.04,15.0,20.0,16.0,10.0,7.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,H,1.98,1.85,1.0,0.0
F1,2023-02-12,Nantes,Lorient,1.0,0.0,0.0,0.0,D,2.01,3.49,3.78,12.0,11.0,13.0,9.0,6.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,H,2.03,1.8,1.0,0.0
I1,2023-02-12,Napoli,Cremonese,3.0,0.0,1.0,0.0,H,1.18,7.36,15.53,7.0,7.0,15.0,6.0,10.0,1.0,9.0,7.0,0.0,2.0,0.0,0.0,H,1.45,2.76,2.0,0.0
F1,2023-02-12,Reims,Troyes,4.0,0.0,2.0,0.0,H,1.55,4.33,5.78,13.0,14.0,20.0,7.0,10.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,H,1.74,2.11,2.0,0.0
N1,2023-02-12,Sparta Rotterdam,Go Ahead Eagles,2.0,1.0,1.0,0.0,H,2.02,3.32,3.82,12.0,13.0,19.0,18.0,6.0,4.0,7.0,4.0,1.0,3.0,0.0,0.0,H,2.21,1.66,1.0,1.0
B1,2023-02-12,Standard,Kortrijk,0.0,2.0,0.0,0.0,D,1.64,4.17,4.74,10.0,20.0,9.0,11.0,1.0,4.0,7.0,3.0,0.0,2.0,1.0,0.0,A,1.67,2.18,0.0,2.0
F1,2023-02-12,Toulouse,Rennes,3.0,1.0,3.0,0.0,H,3.04,3.45,2.33,12.0,17.0,13.0,13.0,7.0,4.0,2.0,7.0,1.0,1.0,0.0,0.0,H,1.77,2.07,0.0,1.0
N1,2023-02-12,Twente,Volendam,3.0,0.0,3.0,0.0,H,1.24,6.14,11.56,11.0,7.0,18.0,9.0,9.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,H,1.45,2.7,0.0,0.0
I1,2023-02-12,Udinese,Sassuolo,2.0,2.0,2.0,2.0,D,2.05,3.51,3.66,12.0,8.0,17.0,6.0,8.0,1.0,10.0,7.0,2.0,2.0,0.0,0.0,D,1.79,2.05,0.0,0.0
SP1,2023-02-12,Valladolid,Osasuna,0.0,0.0,0.0,0.0,D,2.8,3.06,2.76,13.0,16.0,18.0,15.0,5.0,4.0,10.0,4.0,1.0,3.0,0.0,0.0,D,2.5,1.54,0.0,0.0
SP1,2023-02-12,Villarreal,Barcelona,0.0,1.0,0.0,1.0,A,4.2,3.85,1.83,22.0,18.0,11.0,7.0,2.0,4.0,6.0,2.0,4.0,4.0,0.0,0.0,A,1.77,2.08,0.0,0.0
N1,2023-02-12,Vitesse,Utrecht,2.0,0.0,0.0,0.0,D,2.47,3.51,2.71,10.0,11.0,13.0,11.0,4.0,4.0,3.0,8.0,1.0,2.0,1.0,0.0,H,1.83,1.98,2.0,0.0
B1,2023-02-12,Waregem,Oostende,1.0,1.0,1.0,0.0,H,2.02,3.64,3.4,11.0,17.0,8.0,5.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,D,1.65,2.21,0.0,1.0
SP1,2023-02-13,Espanol,Sociedad,2.0,3.0,0.0,1.0,A,3.45,3.1,2.31,9.0,17.0,10.0,11.0,6.0,5.0,4.0,3.0,4.0,1.0,1.0,0.0,A,2.48,1.55,2.0,2.0
E0,2023-02-13,Liverpool,Everton,2.0,0.0,1.0,0.0,H,1.53,4.38,6.23,8.0,16.0,15.0,6.0,6.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,H,1.78,2.06,1.0,0.0
I1,2023-02-13,Sampdoria,Inter,0.0,0.0,0.0,0.0,D,7.69,4.59,1.43,13.0,11.0,7.0,25.0,2.0,5.0,3.0,7.0,3.0,1.0,0.0,0.0,D,1.85,1.98,0.0,0.0
I1,2023-02-13,Verona,Salernitana,1.0,0.0,1.0,0.0,H,1.85,3.49,4.56,14.0,21.0,14.0,8.0,4.0,3.0,5.0,1.0,2.0,3.0,0.0,0.0,H,2.01,1.83,0.0,0.0
E2,2023-02-14,Accrington,Wycombe,0.0,2.0,0.0,1.0,A,3.42,3.43,2.08,6.0,13.0,22.0,14.0,5.0,5.0,7.0,5.0,2.0,1.0,0.0,0.0,A,1.95,1.84,0.0,1.0
E1,2023-02-14,Birmingham,Cardiff,0.0,2.0,0.0,0.0,D,2.27,3.24,3.28,13.0,7.0,6.0,12.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,A,2.3,1.62,0.0,2.0
E2,2023-02-14,Bolton,Milton Keynes Dons,5.0,0.0,3.0,0.0,H,1.67,3.73,5.07,10.0,7.0,18.0,10.0,11.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,H,2.01,1.79,2.0,0.0
E3,2023-02-14,Bradford,Tranmere,2.0,0.0,1.0,0.0,H,2.4,3.15,3.0,10.0,9.0,10.0,11.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,H,2.16,1.66,1.0,0.0
E2,2023-02-14,Bristol Rvs,Ipswich,0.0,0.0,0.0,0.0,D,5.15,3.93,1.62,6.0,11.0,9.0,21.0,4.0,7.0,6.0,10.0,0.0,1.0,0.0,0.0,D,1.81,1.96,0.0,0.0
E1,2023-02-14,Burnley,Watford,1.0,1.0,0.0,1.0,A,1.68,3.82,5.1,14.0,15.0,14.0,4.0,5.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,D,1.96,1.84,1.0,0.0
E2,2023-02-14,Cambridge,Cheltenham,1.0,2.0,0.0,0.0,D,2.41,3.21,2.96,8.0,14.0,10.0,12.0,4.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,A,2.16,1.68,1.0,2.0
E3,2023-02-14,Carlisle,Mansfield,0.0,4.0,0.0,4.0,A,2.35,3.2,3.04,8.0,13.0,12.0,16.0,3.0,6.0,5.0,4.0,3.0,1.0,0.0,0.0,A,2.19,1.64,0.0,0.0
E3,2023-02-14,Colchester,Walsall,0.0,0.0,0.0,0.0,D,2.63,3.13,2.72,10.0,12.0,6.0,7.0,2.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,D,2.35,1.56,0.0,0.0
E1,2023-02-14,Coventry,Millwall,1.0,0.0,0.0,0.0,D,2.51,3.23,2.9,8.0,9.0,12.0,11.0,5.0,2.0,3.0,6.0,1.0,3.0,0.0,0.0,H,2.22,1.66,1.0,0.0
E3,2023-02-14,Crewe,Hartlepool,2.0,0.0,2.0,0.0,H,2.32,3.25,3.05,7.0,12.0,13.0,11.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,1.0,H,2.1,1.7,0.0,0.0
E2,2023-02-14,Derby,Lincoln,1.0,1.0,0.0,1.0,A,1.45,4.26,7.1,8.0,7.0,21.0,9.0,7.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,D,1.95,1.83,1.0,0.0
E3,2023-02-14,Doncaster,Barrow,1.0,0.0,1.0,0.0,H,2.28,3.21,3.15,8.0,14.0,7.0,9.0,4.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,H,2.19,1.65,0.0,0.0
E2,2023-02-14,Exeter,Shrewsbury,0.0,0.0,0.0,0.0,D,2.23,3.26,3.24,7.0,8.0,9.0,10.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,D,2.22,1.64,0.0,0.0
E2,2023-02-14,Fleetwood Town,Peterboro,1.0,0.0,1.0,0.0,H,3.37,3.42,2.11,17.0,9.0,5.0,14.0,1.0,3.0,1.0,7.0,2.0,2.0,0.0,0.0,H,1.88,1.9,0.0,0.0
E2,2023-02-14,Forest Green,Charlton,0.0,1.0,0.0,1.0,A,2.96,3.37,2.33,10.0,8.0,13.0,7.0,1.0,3.0,9.0,3.0,0.0,1.0,0.0,0.0,A,1.96,1.82,0.0,0.0
E3,2023-02-14,Gillingham,Grimsby,2.0,1.0,0.0,0.0,D,2.55,3.09,2.86,9.0,19.0,9.0,7.0,4.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,H,2.29,1.59,2.0,1.0
E3,2023-02-14,Leyton Orient,Rochdale,2.0,1.0,2.0,0.0,H,1.63,3.65,5.59,10.0,12.0,22.0,7.0,8.0,4.0,6.0,3.0,1.0,4.0,0.0,0.0,H,2.14,1.67,0.0,1.0
E3,2023-02-14,Newport County,Stevenage,2.0,2.0,1.0,1.0,D,3.0,3.17,2.39,12.0,13.0,12.0,13.0,4.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0,D,2.24,1.61,1.0,1.0
E3,2023-02-14,Northampton,AFC Wimbledon,0.0,0.0,0.0,0.0,D,2.03,3.2,3.84,14.0,16.0,16.0,8.0,5.0,2.0,6.0,4.0,1.0,4.0,0.0,0.0,D,2.4,1.54,0.0,0.0
E1,2023-02-14,Norwich,Hull,3.0,1.0,1.0,1.0,D,1.82,3.65,4.36,8.0,11.0,21.0,3.0,6.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,H,1.94,1.86,2.0,0.0
E2,2023-02-14,Oxford,Plymouth,1.0,3.0,1.0,1.0,D,2.7,3.38,2.51,17.0,14.0,9.0,14.0,4.0,6.0,6.0,8.0,3.0,5.0,0.0,0.0,A,1.87,1.91,0.0,2.0
E2,2023-02-14,Port Vale,Barnsley,1.0,3.0,1.0,2.0,A,3.12,3.26,2.28,9.0,9.0,15.0,7.0,2.0,4.0,10.0,3.0,0.0,2.0,0.0,0.0,A,2.17,1.67,0.0,1.0
E2,2023-02-14,Portsmouth,Burton,1.0,0.0,0.0,0.0,D,1.74,3.75,4.48,5.0,22.0,16.0,4.0,7.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,H,1.87,1.92,1.0,0.0
E1,2023-02-14,QPR,Sunderland,0.0,3.0,0.0,1.0,A,2.4,3.29,3.0,16.0,13.0,7.0,12.0,2.0,8.0,2.0,2.0,6.0,2.0,0.0,0.0,A,2.04,1.78,0.0,2.0
